filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
tr009_3rd_push.png,6523387,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1445,""y"":1860,""width"":380,""height"":457}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr009_3rd_push.png,6523387,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1833,""y"":1079,""width"":453,""height"":688}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr009_4th_push.png,6542557,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1531,""y"":404,""width"":467,""height"":480}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr009_4th_push.png,6542557,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1647,""y"":1241,""width"":225,""height"":357}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr009_4th_push.png,6542557,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1445,""y"":1860,""width"":380,""height"":457}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr009_4th_push.png,6542557,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1833,""y"":1079,""width"":453,""height"":688}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr009_init.png,6159830,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
tr010_1st_clip.png,6625593,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1512,""y"":619,""width"":380,""height"":367}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_1st_clip.png,6625593,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1710,""y"":1154,""width"":175,""height"":437}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_1st_clip.png,6625593,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1519,""y"":1863,""width"":410,""height"":463}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_1st_clip.png,6625593,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1902,""y"":1112,""width"":427,""height"":579}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_1st_push.png,6492274,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1376,""y"":526,""width"":572,""height"":414}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_1st_push.png,6492274,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1141,""y"":1350,""width"":225,""height"":357}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_1st_push.png,6492274,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1432,""y"":1900,""width"":380,""height"":457}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_1st_push.png,6492274,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1760,""y"":1178,""width"":503,""height"":586}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_2nd_clip.png,6617615,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1512,""y"":619,""width"":380,""height"":367}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_2nd_clip.png,6617615,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1710,""y"":1154,""width"":175,""height"":437}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_2nd_clip.png,6617615,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1519,""y"":1863,""width"":410,""height"":463}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_2nd_clip.png,6617615,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1826,""y"":1168,""width"":427,""height"":579}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_2nd_push.png,6490652,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1376,""y"":526,""width"":572,""height"":414}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_2nd_push.png,6490652,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1277,""y"":1198,""width"":225,""height"":357}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_2nd_push.png,6490652,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1432,""y"":1900,""width"":380,""height"":457}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_2nd_push.png,6490652,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1760,""y"":1178,""width"":503,""height"":586}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_3rd_clip.png,6611146,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1512,""y"":619,""width"":380,""height"":367}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_3rd_clip.png,6611146,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1710,""y"":1154,""width"":175,""height"":437}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_3rd_clip.png,6611146,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1519,""y"":1863,""width"":410,""height"":463}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_3rd_clip.png,6611146,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1902,""y"":1112,""width"":427,""height"":579}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_3rd_push.png,6597642,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1386,""y"":556,""width"":572,""height"":347}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_3rd_push.png,6597642,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1565,""y"":1271,""width"":225,""height"":357}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_3rd_push.png,6597642,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1462,""y"":1890,""width"":380,""height"":457}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_3rd_push.png,6597642,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1777,""y"":1178,""width"":486,""height"":519}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_4th_push.png,6599964,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1486,""y"":615,""width"":437,""height"":288}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_4th_push.png,6599964,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1565,""y"":1271,""width"":225,""height"":357}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_4th_push.png,6599964,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1462,""y"":1890,""width"":380,""height"":457}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_4th_push.png,6599964,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1777,""y"":1178,""width"":486,""height"":519}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr010_init.png,6262335,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
tr011_1st_clip.png,6482854,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1668,""y"":562,""width"":380,""height"":433}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_1st_clip.png,6482854,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1952,""y"":1135,""width"":175,""height"":437}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_1st_clip.png,6482854,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1777,""y"":1853,""width"":410,""height"":463}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_1st_clip.png,6482854,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":2170,""y"":1115,""width"":281,""height"":549}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_1st_push.png,6180079,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1568,""y"":414,""width"":549,""height"":420}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_1st_push.png,6180079,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1211,""y"":1244,""width"":225,""height"":357}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_1st_push.png,6180079,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1701,""y"":1826,""width"":380,""height"":519}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_1st_push.png,6180079,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1992,""y"":1075,""width"":334,""height"":668}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_2nd_clip.png,6486784,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1677,""y"":549,""width"":380,""height"":513}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_2nd_clip.png,6486784,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1952,""y"":1135,""width"":175,""height"":437}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_2nd_clip.png,6486784,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1777,""y"":1853,""width"":410,""height"":463}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_2nd_clip.png,6486784,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":2018,""y"":1161,""width"":281,""height"":549}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_2nd_push.png,6192399,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1568,""y"":414,""width"":549,""height"":420}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_2nd_push.png,6192399,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1380,""y"":1218,""width"":225,""height"":357}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_2nd_push.png,6192399,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1701,""y"":1826,""width"":380,""height"":519}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_2nd_push.png,6192399,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1992,""y"":1075,""width"":334,""height"":668}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_3rd_clip.png,6485391,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1677,""y"":549,""width"":380,""height"":513}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_3rd_clip.png,6485391,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1952,""y"":1135,""width"":175,""height"":437}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_3rd_clip.png,6485391,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1777,""y"":1853,""width"":410,""height"":463}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_3rd_clip.png,6485391,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":2018,""y"":1161,""width"":281,""height"":549}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_3rd_push.png,6280769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1568,""y"":414,""width"":549,""height"":420}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_3rd_push.png,6280769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1757,""y"":1194,""width"":225,""height"":357}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_3rd_push.png,6280769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1701,""y"":1826,""width"":380,""height"":519}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_3rd_push.png,6280769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1992,""y"":1075,""width"":334,""height"":668}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_4th_push.png,6444175,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1568,""y"":414,""width"":549,""height"":420}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_4th_push.png,6444175,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1929,""y"":1208,""width"":225,""height"":357}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_4th_push.png,6444175,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1701,""y"":1826,""width"":380,""height"":519}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_4th_push.png,6444175,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1992,""y"":1075,""width"":334,""height"":668}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr011_init.png,5976901,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
tr012_1st_clip.png,6641473,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1684,""y"":380,""width"":380,""height"":433}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_1st_clip.png,6641473,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1581,""y"":1105,""width"":175,""height"":437}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_1st_clip.png,6641473,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1430,""y"":1760,""width"":410,""height"":463}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_1st_clip.png,6641473,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1737,""y"":1188,""width"":467,""height"":467}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_1st_push.png,6358667,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1529,""y"":311,""width"":467,""height"":480}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_1st_push.png,6358667,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1035,""y"":1072,""width"":225,""height"":357}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_1st_push.png,6358667,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1336,""y"":1737,""width"":380,""height"":457}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_1st_push.png,6358667,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1694,""y"":1138,""width"":457,""height"":519}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_2nd_clip.png,6672954,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1684,""y"":380,""width"":380,""height"":433}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_2nd_clip.png,6672954,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1581,""y"":1105,""width"":175,""height"":437}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_2nd_clip.png,6672954,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1430,""y"":1760,""width"":410,""height"":463}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_2nd_clip.png,6672954,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1737,""y"":1188,""width"":467,""height"":467}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_2nd_push.png,6452294,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1529,""y"":311,""width"":467,""height"":480}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_2nd_push.png,6452294,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1226,""y"":1121,""width"":225,""height"":357}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_2nd_push.png,6452294,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1336,""y"":1737,""width"":380,""height"":457}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_2nd_push.png,6452294,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1694,""y"":1138,""width"":457,""height"":519}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_3rd_clip.png,6673616,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1684,""y"":380,""width"":380,""height"":433}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_3rd_clip.png,6673616,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1581,""y"":1105,""width"":175,""height"":437}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_3rd_clip.png,6673616,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1430,""y"":1760,""width"":410,""height"":463}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_3rd_clip.png,6673616,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1737,""y"":1188,""width"":467,""height"":467}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_3rd_push.png,6554502,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1529,""y"":278,""width"":467,""height"":513}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_3rd_push.png,6554502,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1422,""y"":1112,""width"":225,""height"":357}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_3rd_push.png,6554502,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1376,""y"":1737,""width"":380,""height"":457}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_3rd_push.png,6554502,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1720,""y"":1145,""width"":457,""height"":519}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_4th_push.png,6604387,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1529,""y"":278,""width"":467,""height"":513}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_4th_push.png,6604387,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1538,""y"":1125,""width"":225,""height"":357}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_4th_push.png,6604387,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1376,""y"":1737,""width"":380,""height"":457}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_4th_push.png,6604387,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1720,""y"":1145,""width"":457,""height"":519}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr012_init.png,6153667,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
tr013_1st_clip.png,6110899,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1833,""y"":171,""width"":380,""height"":433}","{""name"":""left sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr013_1st_clip.png,6110899,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":1889,""y"":1055,""width"":175,""height"":437}","{""name"":""hem"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr013_1st_clip.png,6110899,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1704,""y"":1734,""width"":410,""height"":463}","{""name"":""right sleeve"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
tr013_1st_clip.png,6110899,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":2114,""y"":1026,""width"":304,""height"":539}","{""name"":""neck"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
